UID,Session,Sample,d13Cwg_VPDB,d18Owg_VSMOW,d45,d46,d47,d48,d49,d13C_VPDB,d18O_VSMOW,D47raw,D48raw,D49raw,D47
87419,2015-03 - 2018-05,ETH-2,-10.389,33.096,-0.163250,-12.744700,-13.404500,nan,nan,-10.088628,19.915681,-0.717015,nan,nan,0.178218
87513,2015-03 - 2018-05,ETH-3,-10.389,33.096,11.554400,4.210300,15.809500,nan,nan,1.699959,37.423253,-0.298054,nan,nan,0.624470
87638,2015-03 - 2018-05,ETH-4,-10.389,33.096,-0.238250,-12.856900,-13.314400,nan,nan,-10.163929,19.799817,-0.436724,nan,nan,0.469728
87879,2015-03 - 2018-05,ETH-1,-10.389,33.096,11.832700,3.708000,15.211400,nan,nan,2.013434,36.903140,-0.678704,nan,nan,0.228412
88223,2015-03 - 2018-05,ETH-3,-10.389,33.096,11.511300,4.077700,15.606300,nan,nan,1.659184,37.286220,-0.324315,nan,nan,0.597087
88297,2015-03 - 2018-05,EG60,-10.389,33.096,-23.201700,28.143000,2.871600,nan,nan,-36.010727,62.255661,-0.161768,nan,nan,0.761513
88304,2015-03 - 2018-05,EG4,-10.389,33.096,0.233520,2.276100,2.575800,nan,nan,-10.225478,35.449123,0.096677,nan,nan,1.030165
88311,2015-03 - 2018-05,EG23,-10.389,33.096,1.316600,35.399500,36.157600,nan,nan,-10.292931,69.702934,-0.029198,nan,nan,0.911418
88361,2015-03 - 2018-05,ETH-4,-10.389,33.096,-0.265140,-13.011300,-13.527000,nan,nan,-10.186675,19.640201,-0.470666,nan,nan,0.434355
88507,2015-03 - 2018-05,ETH-2,-10.389,33.096,-0.167170,-12.571400,-13.192100,nan,nan,-10.099235,20.094914,-0.670300,nan,nan,0.226874
88819,2015-03 - 2018-05,ETH-4,-10.389,33.096,-0.247570,-12.869600,-13.363100,nan,nan,-10.173333,19.786704,-0.463803,nan,nan,0.441550
89058,2015-03 - 2018-05,ETH-3,-10.389,33.096,11.527600,4.245200,15.775300,nan,nan,1.670270,37.459408,-0.338546,nan,nan,0.582349
89248,2015-03 - 2018-05,ETH-2,-10.389,33.096,-0.202650,-12.643000,-13.345700,nan,nan,-10.134168,20.020948,-0.718029,nan,nan,0.177185
89341,2015-03 - 2018-05,HG1000,-10.389,33.096,0.232390,-1.422500,-2.038900,nan,nan,-10.089815,31.624060,-0.881056,nan,nan,0.011743
89372,2015-03 - 2018-05,EG23,-10.389,33.096,-24.236600,-2.124600,-27.042700,nan,nan,-35.993980,30.954417,0.005669,nan,nan,0.924808
89447,2015-03 - 2018-05,ETH-3,-10.389,33.096,11.514300,4.303800,15.836500,nan,nan,1.654011,37.520042,-0.322108,nan,nan,0.599465
89561,2015-03 - 2018-05,ETH-4,-10.389,33.096,-0.292540,-12.818300,-13.368200,nan,nan,-10.222898,19.839861,-0.473649,nan,nan,0.431309
89666,2015-03 - 2018-05,ETH-1,-10.389,33.096,11.825500,3.993900,15.421200,nan,nan,1.995242,37.198829,-0.744698,nan,nan,0.159860
89769,2015-03 - 2018-05,ETH-2,-10.389,33.096,-0.186820,-12.554900,-13.245900,nan,nan,-10.120673,20.112023,-0.720937,nan,nan,0.174197
89920,2015-03 - 2018-05,ETH-3,-10.389,33.096,11.554000,4.261700,15.837300,nan,nan,1.697637,37.476411,-0.320594,nan,nan,0.601039
90011,2015-03 - 2018-05,ETH-4,-10.389,33.096,-0.238690,-12.573200,-13.091900,nan,nan,-10.174959,20.093217,-0.493272,nan,nan,0.411003
90097,2015-03 - 2018-05,ETH-1,-10.389,33.096,11.843900,3.823300,15.333800,nan,nan,2.021043,37.022355,-0.682499,nan,nan,0.224510
90322,2015-03 - 2018-05,EG60,-10.389,33.096,1.057200,28.983900,29.426300,nan,nan,-10.333899,63.068458,-0.171271,nan,nan,0.761239
90378,2015-03 - 2018-05,ETH-2,-10.389,33.096,-0.171610,-12.825900,-13.447300,nan,nan,-10.094464,19.831724,-0.670938,nan,nan,0.226118
90438,2015-03 - 2018-05,EG4,-10.389,33.096,-0.006250,2.120700,2.172300,nan,nan,-10.473821,35.288964,0.093971,nan,nan,1.027204
90679,2015-03 - 2018-05,ETH-3,-10.389,33.096,11.539900,4.246700,15.851700,nan,nan,1.683249,37.460931,-0.277367,nan,nan,0.645998
91090,2015-03 - 2018-05,ETH-3,-10.389,33.096,11.558400,4.090100,15.643700,nan,nan,1.708638,37.298935,-0.347660,nan,nan,0.572824
91335,2015-03 - 2018-05,EG4,-10.389,33.096,-22.685100,38.622900,13.718300,nan,nan,-35.845185,73.093188,0.088519,nan,nan,1.025713
91385,2015-03 - 2018-05,ETH-4,-10.389,33.096,-0.264910,-12.808200,-13.347100,nan,nan,-10.193994,19.850243,-0.490828,nan,nan,0.413452
91447,2015-03 - 2018-05,ETH-1,-10.389,33.096,11.805700,3.724200,15.214600,nan,nan,1.984223,36.919956,-0.663903,nan,nan,0.243805
91542,2015-03 - 2018-05,HG1000,-10.389,33.096,-25.023700,-22.241100,-47.932900,nan,nan,-36.079225,10.151422,-0.853654,nan,nan,0.023633
91766,2015-03 - 2018-05,EG4,-10.389,33.096,-22.751400,38.751300,13.810000,nan,nan,-35.920112,73.226142,0.127691,nan,nan,1.066481
91828,2015-03 - 2018-05,ETH-3,-10.389,33.096,11.502700,4.302500,15.831400,nan,nan,1.641766,37.518724,-0.314028,nan,nan,0.607866
92098,2015-03 - 2018-05,HG1000,-10.389,33.096,0.229600,-0.851960,-1.464100,nan,nan,-10.113899,32.214114,-0.863874,nan,nan,0.029819
92205,2015-03 - 2018-05,ETH-1,-10.389,33.096,11.771000,4.018700,15.450400,nan,nan,1.936571,37.224603,-0.684704,nan,nan,0.222260
92355,2015-03 - 2018-05,EG60,-10.389,33.096,-24.554800,-8.125000,-33.263500,nan,nan,-36.108563,24.749418,-0.145528,nan,nan,0.765326
92439,2015-03 - 2018-05,HG1000,-10.389,33.096,0.236570,-0.789460,-1.402700,nan,nan,-10.108827,32.278735,-0.871060,nan,nan,0.022369
92494,2015-03 - 2018-05,ETH-1,-10.389,33.096,11.777400,3.960300,15.378700,nan,nan,1.945511,37.164192,-0.704637,nan,nan,0.201505
92666,2015-03 - 2018-05,ETH-1,-10.389,33.096,11.805700,3.908300,15.302200,nan,nan,1.977422,37.110349,-0.757871,nan,nan,0.146119
92826,2015-03 - 2018-05,ETH-1,-10.389,33.096,11.831500,3.848300,15.273700,nan,nan,2.006979,37.048238,-0.753486,nan,nan,0.150669
92833,2015-03 - 2018-05,ETH-1,-10.389,33.096,11.833000,3.850000,15.344300,nan,nan,2.008506,37.049993,-0.687192,nan,nan,0.219633
92840,2015-03 - 2018-05,ETH-1,-10.389,33.096,11.825600,3.840300,15.248500,nan,nan,2.001022,37.039978,-0.764448,nan,nan,0.139260
92847,2015-03 - 2018-05,ETH-1,-10.389,33.096,11.825300,3.786400,15.206500,nan,nan,2.002696,36.984237,-0.752728,nan,nan,0.151432
92854,2015-03 - 2018-05,ETH-1,-10.389,33.096,11.833600,3.920100,15.442400,nan,nan,2.006552,37.122487,-0.659865,nan,nan,0.248087
92868,2015-03 - 2018-05,ETH-1,-10.389,33.096,11.814700,3.771100,15.197500,nan,nan,1.992028,36.968438,-0.735812,nan,nan,0.169020
92875,2015-03 - 2018-05,ETH-1,-10.389,33.096,11.816900,3.781300,15.212700,nan,nan,1.993982,36.978982,-0.733076,nan,nan,0.171871
92882,2015-03 - 2018-05,ETH-1,-10.389,33.096,11.827400,3.822100,15.330300,nan,nan,2.003602,37.021152,-0.667958,nan,nan,0.239630
92940,2015-03 - 2018-05,ETH-1,-10.389,33.096,11.818300,3.719500,15.122700,nan,nan,1.997749,36.915066,-0.762602,nan,nan,0.141134
93012,2015-03 - 2018-05,ETH-3,-10.389,33.096,11.536400,4.206300,15.761600,nan,nan,1.681032,37.419158,-0.322928,nan,nan,0.598585
93153,2015-03 - 2018-05,ETH-1,-10.389,33.096,11.797500,3.794500,15.221900,nan,nan,1.972936,36.992678,-0.717175,nan,nan,0.188410
93167,2015-03 - 2018-05,ETH-1,-10.389,33.096,11.800900,3.793000,15.276400,nan,nan,1.976595,36.991119,-0.665526,nan,nan,0.242139
93174,2015-03 - 2018-05,ETH-1,-10.389,33.096,11.805800,3.791800,15.205100,nan,nan,1.981832,36.989866,-0.739525,nan,nan,0.165162
93321,2015-03 - 2018-05,HG1000,-10.389,33.096,0.234820,-0.611970,-1.199000,nan,nan,-10.117253,32.462298,-0.839913,nan,nan,0.054832
93889,2015-03 - 2018-05,ETH-4,-10.389,33.096,-0.288240,-12.864100,-13.374200,nan,nan,-10.216636,19.792486,-0.438571,nan,nan,0.467785
94001,2015-03 - 2018-05,ETH-1,-10.389,33.096,11.790600,3.898500,15.283800,nan,nan,1.961782,37.100249,-0.751005,nan,nan,0.153252
94226,2015-03 - 2018-05,ETH-3,-10.389,33.096,11.541600,4.164600,15.774300,nan,nan,1.688083,37.376021,-0.274915,nan,nan,0.648519
100412,2015-03 - 2018-05,HG1000,-10.389,33.096,0.297320,-0.593390,-1.166700,nan,nan,-10.051708,32.481369,-0.890286,nan,nan,0.002460
100428,2015-03 - 2018-05,EG60,-10.389,33.096,-0.205150,-7.527500,-7.754900,nan,nan,-10.327054,25.311337,-0.145580,nan,nan,0.774502
101554,2015-03 - 2018-05,ETH-1,-10.389,33.096,11.847300,3.824500,15.284300,nan,nan,2.024602,37.023588,-0.735856,nan,nan,0.169005
101586,2015-03 - 2018-05,ETH-2,-10.389,33.096,-0.168400,-12.795300,-13.430300,nan,nan,-10.092202,19.863363,-0.687482,nan,nan,0.208920
102246,2015-03 - 2018-05,EG23,-10.389,33.096,1.571900,35.131800,36.175400,nan,nan,-10.012639,69.425475,-0.021164,nan,nan,0.919778
102370,2015-03 - 2018-05,HG1000,-10.389,33.096,1.395400,30.384500,30.406100,nan,nan,-10.026630,64.516179,-0.905026,nan,nan,-0.001444
102410,2015-03 - 2018-05,ETH-2,-10.389,33.096,-0.170410,-12.650400,-13.293600,nan,nan,-10.099727,20.013221,-0.691146,nan,nan,0.205160
102510,2015-03 - 2018-05,ETH-1,-10.389,33.096,11.845900,3.772200,15.228700,nan,nan,2.025050,36.969504,-0.737966,nan,nan,0.166792
102545,2015-03 - 2018-05,HG1000,-10.389,33.096,-24.681000,-19.521700,-44.994300,nan,nan,-35.817715,12.963072,-0.864121,nan,nan,0.013811
103607,2015-03 - 2018-05,HG1000,-10.389,33.096,-0.179470,-2.142200,-3.142400,nan,nan,-10.499611,30.880703,-0.853699,nan,nan,0.039793
103776,2015-03 - 2018-05,ETH-2,-10.389,33.096,-0.304110,-12.613900,-13.397800,nan,nan,-10.242770,20.051275,-0.695120,nan,nan,0.200989
105316,2015-03 - 2018-05,ETH-4,-10.389,33.096,-0.173020,-12.753100,-13.163500,nan,nan,-10.098669,19.907016,-0.454477,nan,nan,0.451320
105551,2015-03 - 2018-05,EG60,-10.389,33.096,-25.596200,-47.912500,-72.403200,nan,nan,-35.719625,-16.396718,-0.135749,nan,nan,0.761334
105581,2015-03 - 2018-05,ETH-2,-10.389,33.096,-0.225500,-12.800300,-13.540300,nan,nan,-10.152525,19.858323,-0.735049,nan,nan,0.159415
105589,2015-03 - 2018-05,ETH-2,-10.389,33.096,-0.223700,-12.792000,-13.523500,nan,nan,-10.150927,19.866902,-0.728147,nan,nan,0.166599
105730,2015-03 - 2018-05,ETH-3,-10.389,33.096,11.451400,4.136700,15.593900,nan,nan,1.593527,37.347376,-0.333199,nan,nan,0.587844
105787,2015-03 - 2018-05,EG4,-10.389,33.096,1.029100,39.379200,39.899700,nan,nan,-10.742362,73.819475,0.102674,nan,nan,1.049906
105845,2015-03 - 2018-05,ETH-4,-10.389,33.096,-0.309680,-12.814600,-13.385300,nan,nan,-10.241200,19.843727,-0.476975,nan,nan,0.427845
105886,2015-03 - 2018-05,ETH-1,-10.389,33.096,11.806900,3.859700,15.264900,nan,nan,1.980489,37.060085,-0.748242,nan,nan,0.156119
106004,2015-03 - 2018-05,ETH-2,-10.389,33.096,-0.042410,-12.167900,-12.658100,nan,nan,-9.982047,20.511922,-0.659709,nan,nan,0.238082
106294,2015-03 - 2018-05,ETH-4,-10.389,33.096,-0.335210,-13.013000,-13.626400,nan,nan,-10.260866,19.638603,-0.497412,nan,nan,0.406504
106365,2015-03 - 2018-05,ETH-1,-10.389,33.096,11.755800,3.735000,15.074400,nan,nan,1.930944,36.931241,-0.761643,nan,nan,0.142114
106430,2015-03 - 2018-05,EG4,-10.389,33.096,0.373490,2.419200,2.817600,nan,nan,-10.082440,35.596793,0.053081,nan,nan,0.984917
106996,2015-03 - 2018-05,ETH-2,-10.389,33.096,-0.215300,-12.872800,-13.608500,nan,nan,-10.139016,19.783321,-0.742504,nan,nan,0.151638
107004,2015-03 - 2018-05,ETH-2,-10.389,33.096,-0.210520,-12.814200,-13.529000,nan,nan,-10.136133,19.843913,-0.725217,nan,nan,0.169643
107012,2015-03 - 2018-05,ETH-2,-10.389,33.096,-0.219000,-12.869500,-13.555900,nan,nan,-10.143060,19.786742,-0.688687,nan,nan,0.207622
107020,2015-03 - 2018-05,ETH-2,-10.389,33.096,-0.213520,-12.827600,-13.518600,nan,nan,-10.138813,19.830062,-0.698253,nan,nan,0.197688
107082,2015-03 - 2018-05,ETH-1,-10.389,33.096,11.799500,3.688800,15.085700,nan,nan,1.978961,36.883360,-0.749821,nan,nan,0.154412
107141,2015-03 - 2018-05,ETH-2,-10.389,33.096,-0.218560,-12.808700,-13.444700,nan,nan,-10.144858,19.849620,-0.637005,nan,nan,0.261406
107171,2015-03 - 2018-05,ETH-4,-10.389,33.096,-0.299430,-13.051700,-13.547300,nan,nan,-10.221508,19.598498,-0.415638,nan,nan,0.491571
107399,2015-03 - 2018-05,IAEA-C1,-10.389,33.096,12.178700,3.716100,15.600700,nan,nan,2.379796,36.910716,-0.655960,nan,nan,0.252204
107407,2015-03 - 2018-05,IAEA-C2,-10.389,33.096,1.950800,-2.980700,-1.186600,nan,nan,-8.211059,30.008620,-0.263847,nan,nan,0.653892
107423,2015-03 - 2018-05,ETH-1,-10.389,33.096,11.552400,3.660200,14.849500,nan,nan,1.718162,36.854355,-0.702586,nan,nan,0.203446
107512,2015-03 - 2018-05,ETH-2,-10.389,33.096,-0.269990,-12.722100,-13.497800,nan,nan,-10.202584,19.939298,-0.723936,nan,nan,0.170987
107573,2015-03 - 2018-05,IAEA-C2,-10.389,33.096,1.930600,-2.989900,-1.260300,nan,nan,-8.232124,29.999152,-0.307750,nan,nan,0.608210
107589,2015-03 - 2018-05,MERCK,-10.389,33.096,-29.998100,-9.777500,-40.618800,nan,nan,-41.815492,23.052883,-0.364859,nan,nan,0.534581
107764,2015-03 - 2018-05,ETH-4,-10.389,33.096,-0.298710,-12.965100,-13.498900,nan,nan,-10.223970,19.688057,-0.453562,nan,nan,0.452151
107838,2015-03 - 2018-05,ETH-1,-10.389,33.096,11.818600,3.694200,15.184600,nan,nan,1.999002,36.888901,-0.677210,nan,nan,0.229956
108149,2015-03 - 2018-05,HG1000,-10.389,33.096,-0.068930,-2.097100,-3.041800,nan,nan,-10.384141,30.927090,-0.911249,nan,nan,-0.020018
108157,2015-03 - 2018-05,EG4,-10.389,33.096,-25.146200,-38.680100,-62.880200,nan,nan,-35.591666,-6.849602,0.115909,nan,nan,1.026480
108165,2015-03 - 2018-05,EG60,-10.389,33.096,0.040870,-7.743900,-7.721700,nan,nan,-10.058304,25.086973,-0.151616,nan,nan,0.768237
108173,2015-03 - 2018-05,EG23,-10.389,33.096,0.287040,-1.559000,-1.257900,nan,nan,-10.026846,31.482767,-0.021152,nan,nan,0.906246
108229,2015-03 - 2018-05,ETH-3,-10.389,33.096,11.530300,4.286700,15.867700,nan,nan,1.671598,37.502320,-0.290982,nan,nan,0.631844
108326,2015-03 - 2018-05,ETH-4,-10.389,33.096,-0.320420,-12.846600,-13.453100,nan,nan,-10.251389,19.810658,-0.502731,nan,nan,0.401036
108506,2015-03 - 2018-05,IAEA-C2,-10.389,33.096,1.928700,-2.867500,-1.126800,nan,nan,-8.238674,30.125741,-0.292820,nan,nan,0.623784
108514,2015-03 - 2018-05,ETH-1,-10.389,33.096,11.752500,3.861300,15.261100,nan,nan,1.922781,37.061865,-0.698121,nan,nan,0.208238
108522,2015-03 - 2018-05,MERCK,-10.389,33.096,-30.263800,-9.708500,-40.815700,nan,nan,-42.099624,23.124856,-0.355599,nan,nan,0.544139
108569,2015-03 - 2018-05,IAEA-C2,-10.389,33.096,1.904700,-2.833900,-1.123000,nan,nan,-8.265353,30.160545,-0.297423,nan,nan,0.618999
108577,2015-03 - 2018-05,MERCK,-10.389,33.096,-30.278200,-9.699100,-40.782800,nan,nan,-42.115234,23.134610,-0.315300,nan,nan,0.586058
108593,2015-03 - 2018-05,IAEA-C1,-10.389,33.096,12.135400,3.830400,15.746900,nan,nan,2.329688,37.029023,-0.579889,nan,nan,0.331364
108601,2015-03 - 2018-05,IAEA-C2,-10.389,33.096,1.914900,-2.803400,-1.035700,nan,nan,-8.255674,30.192064,-0.250615,nan,nan,0.667707
108609,2015-03 - 2018-05,MERCK,-10.389,33.096,-30.281600,-9.709700,-40.846800,nan,nan,-42.118443,23.123655,-0.367868,nan,nan,0.531370
108657,2015-03 - 2018-05,ETH-2,-10.389,33.096,-0.297000,-12.576500,-13.374400,nan,nan,-10.236628,20.089938,-0.715964,nan,nan,0.179322
108741,2015-03 - 2018-05,ETH-2,-10.389,33.096,-0.314110,-12.569300,-13.391700,nan,nan,-10.255028,20.097423,-0.723004,nan,nan,0.171995
108757,2015-03 - 2018-05,IAEA-C2,-10.389,33.096,1.878800,-2.833900,-1.142500,nan,nan,-8.292799,30.160605,-0.290273,nan,nan,0.626427
108765,2015-03 - 2018-05,ETH-3,-10.389,33.096,11.354700,4.332000,15.689700,nan,nan,1.483839,37.549575,-0.331446,nan,nan,0.589701
108773,2015-03 - 2018-05,IAEA-C1,-10.389,33.096,12.124500,3.883600,15.734700,nan,nan,2.316172,37.084066,-0.632864,nan,nan,0.276271
108781,2015-03 - 2018-05,EG4,-10.389,33.096,-25.261000,-38.654500,-62.956800,nan,nan,-35.714287,-6.822867,0.129548,nan,nan,1.040636
109367,2015-03 - 2018-05,ETH-2,-10.389,33.096,-0.238420,-12.637200,-13.378000,nan,nan,-10.172290,20.027028,-0.719627,nan,nan,0.175511
109417,2015-03 - 2018-05,ETH-3,-10.389,33.096,11.473600,4.415700,15.883000,nan,nan,1.606748,37.635861,-0.344357,nan,nan,0.576345
109470,2015-03 - 2018-05,IAEA-C1,-10.389,33.096,12.177500,3.767500,15.653500,nan,nan,2.376626,36.963875,-0.653100,nan,nan,0.255198
109486,2015-03 - 2018-05,MERCK,-10.389,33.096,-30.252800,-9.756600,-40.851000,nan,nan,-42.086179,23.075084,-0.356396,nan,nan,0.543297
109545,2015-03 - 2018-05,ETH-4,-10.389,33.096,-0.430460,-12.844900,-13.577400,nan,nan,-10.368064,19.812668,-0.516845,nan,nan,0.386314
109746,2015-03 - 2018-05,IAEA-C1,-10.389,33.096,12.158900,3.815000,15.749200,nan,nan,2.355160,37.013042,-0.586489,nan,nan,0.324502
109754,2015-03 - 2018-05,IAEA-C2,-10.389,33.096,1.945100,-2.850800,-1.134300,nan,nan,-8.221914,30.142974,-0.333670,nan,nan,0.581302
109770,2015-03 - 2018-05,MERCK,-10.389,33.096,-29.975200,-9.641800,-40.466100,nan,nan,-41.796270,23.193175,-0.364724,nan,nan,0.534776
109796,2015-03 - 2018-05,MERCK,-10.389,33.096,-30.204000,-9.686200,-40.789500,nan,nan,-42.037082,23.147781,-0.414082,nan,nan,0.483331
109804,2015-03 - 2018-05,IAEA-C1,-10.389,33.096,12.113000,3.825500,15.717100,nan,nan,2.306131,37.024007,-0.581596,nan,nan,0.329578
109812,2015-03 - 2018-05,IAEA-C2,-10.389,33.096,1.895600,-2.883200,-1.160100,nan,nan,-8.273169,30.109581,-0.276595,nan,nan,0.640645
109836,2015-03 - 2018-05,MERCK,-10.389,33.096,-30.157200,-9.640700,-40.619800,nan,nan,-41.989179,23.194731,-0.332198,nan,nan,0.568545
109844,2015-03 - 2018-05,IAEA-C2,-10.389,33.096,1.879400,-2.819300,-1.152100,nan,nan,-8.292704,30.175703,-0.314888,nan,nan,0.600827
110085,2015-03 - 2018-05,IAEA-C2,-10.389,33.096,1.910600,-2.832000,-1.082000,nan,nan,-8.259171,30.162496,-0.264336,nan,nan,0.653421
110093,2015-03 - 2018-05,MERCK,-10.389,33.096,-30.020300,-9.556600,-40.415400,nan,nan,-41.847231,23.281394,-0.348387,nan,nan,0.551784
110109,2015-03 - 2018-05,IAEA-C2,-10.389,33.096,1.875300,-2.849000,-1.119100,nan,nan,-8.295949,30.144997,-0.248366,nan,nan,0.670015
110138,2015-03 - 2018-05,ETH-3,-10.389,33.096,11.429100,4.389300,15.813700,nan,nan,1.560565,37.608662,-0.341347,nan,nan,0.579450
110154,2015-03 - 2018-05,IAEA-C2,-10.389,33.096,1.986300,-2.799400,-0.959980,nan,nan,-8.180158,30.196036,-0.252292,nan,nan,0.665990
