UID,Session,Sample,d13Cwg_VPDB,d18Owg_VSMOW,d45,d46,d47,d48,d49,d13C_VPDB,d18O_VSMOW,D47raw,D48raw,D49raw,D47
507,4,ETH-3,-10.863,31.586,12.006000,6.277000,18.443000,nan,nan,1.622315,38.040750,-0.190635,nan,nan,0.593223
510,4,HG1000,-10.863,31.586,5.662000,-0.429000,4.608000,nan,nan,-4.849512,31.130302,-0.806322,nan,nan,0.017424
515,4,ETH-4,-10.863,31.586,0.416000,-10.575000,-10.417000,nan,nan,-10.029811,20.664848,-0.449410,nan,nan,0.450830
517,4,HG1000,-10.863,31.586,6.389000,18.679000,24.363000,nan,nan,-4.783122,50.861074,-0.693077,nan,nan,0.048271
521,4,EG30,-10.863,31.586,5.180000,13.403000,18.676000,nan,nan,-5.870022,45.415441,0.084280,nan,nan,0.875855
525,4,NBS-19,-10.863,31.586,12.203000,5.981000,18.056000,nan,nan,1.841890,37.734623,-0.482153,nan,nan,0.293068
530,4,HG1000,-10.863,31.586,6.390000,19.043000,24.722000,nan,nan,-4.795407,51.236969,-0.694868,nan,nan,0.043747
532,4,EG30,-10.863,31.586,4.565000,-4.344000,0.439000,nan,nan,-5.866492,27.089909,0.019065,nan,nan,0.886476
535,4,ETH-2,-10.863,31.586,0.249000,-10.761000,-10.994000,nan,nan,-10.199781,20.473154,-0.675450,nan,nan,0.216733
537,4,EG30,-10.863,31.586,5.182000,13.487000,18.784000,nan,nan,-5.870991,45.502182,0.106769,nan,nan,0.898303
544,4,HG1000,-10.863,31.586,5.631000,-1.750000,3.306000,nan,nan,-4.833468,29.766210,-0.771283,nan,nan,0.055359
547,4,102-GC-AZ01,-10.863,31.586,10.339000,-6.346000,4.137000,nan,nan,0.323484,25.009221,-0.224698,nan,nan,0.617002
549,4,EG30,-10.863,31.586,4.559000,-4.386000,0.427000,nan,nan,-5.871291,27.046551,0.054707,nan,nan,0.922241
553,4,ETH-1,-10.863,31.586,12.290000,5.858000,17.913000,nan,nan,1.938575,37.607403,-0.591014,nan,nan,0.178529
554,4,EG30,-10.863,31.586,5.184000,13.442000,18.768000,nan,nan,-5.867219,45.455706,0.132660,nan,nan,0.924841
